id,text,word,pejorative,misogyny
14010,sistema feudale colorito superficialmente dallo sfarzo di una società cortigiana e corrotta. Avevano terrore della diffusione delle idee ed avevano cercato di mantenere i loro sudditi al di fuori delle rivoluzioni agricola e industriale dell'Europa settentrionale.,cortigiana,0,0
14011,@TrashAddicted Certo che Nikita ha una calma esagerata. Io già da due mesi avrei rotto la faccia al buffone e alla cortigiana con la bottiglia.,cortigiana,1,1
14012,Lei diventa la best giovane cortigiana da compagnia dopo Momo e per fortuna la bff poraccia diventa la cuoca ufficiale per queste damigelle perché di talento per fare la cortigiana non ce l'aveva.,cortigiana,1,0
14013,"@simolar1984 Cara cortigiana dello Zar, lei è in errore. https://t.co/C5FRjysJqI",cortigiana,0,0
14014,@gb_dostobaby Disse la cortigiana di Putin.,cortigiana,0,0
14015,@Astreavera @teamsoleilsorge Meglio strega che cortigiana 🤫\nPrrrrrrrr\n#gfvip,cortigiana,1,0
14016,"@Zarathu20322327 Infatti, #daniele si è reso conto di non potere oltrepassare il limite della decenza x lui giustamente importante\nÈ stato evidente che la cortigiana, complice con autori e pelato, insiste nel trascinarlo in una parte non sua,lui non ci sta, e fa benissimo\n@GrandeFratello 🤡#gfvip",cortigiana,0,0
14017,"la capo arpie GIAELE, empatia e umanità SCARSISSIME, la responsabile di esasperazioni di rapporti,con i suoi riportini esagerati solo per seminare zizzania, ora cortigiana del fake..dà il peggio. #GFVIP https://t.co/nVw49b2Vq9",cortigiana,0,0
14018,Non capisco di che gavetta parla visto che si trova nei programmi a fare il giullare di corte della cortigiana di turno. Non vedo in lui nessun talento. È il tipico ospite di #BuonaDomenica di Costanzo seduto al tavolo con i piatti. Nota negativa è che Buona Domenica non c'è più https://t.co/9WTa9gFzyX,cortigiana,0,0
14019,💃La ballerina e cortigiana esotica olandese #MataHari è stata arrestata all'Hotel Elysée Palace di Parigi per spionaggio\n\n#13febbraio 1917 https://t.co/FH6GuFjV2u,cortigiana,0,0
14020,Se ci fossimo vegognati un minimo di una UE cortigiana degli USA la guerra Ucraina avrebbe dovuto servire a fare subito la Federazione. Invece. Invece ha indotto a prostrarsi ancora più seguendo i suoi sovranisti.,cortigiana,0,0
14021,@MariucciA89 Il merdone che non é ossessionato da #nikita\n🤣🤣🤣🤣🤣🤣🤣.\nFUORI la cortigiana e il suo protettore\n#gfvip,cortigiana,1,1
14022,"@ritadallachiesa @PBerizzi La verità è che se lei parla seriamente (non da cortigiana) , allora sta esprimendo una totale e sconsolante ignoranza sulla dinamica delle indagini di questo tipo.",cortigiana,1,0
14023,"@asimpleblackcat @Seghinho3 Un fellatio, cortigiana",cortigiana,1,1
14024,"@Nius22380501 @letiziamoratti Come ho scritto, è un cortigiana e bagascia quella meggera sfondata e sfondrata.",cortigiana,1,1
14025,"@AndreaSALIERI1 @AndreaSALIERI6 Una Venezia composta, come un’anziana signora aristocratica dagli abiti un po’ fané. Quella Venezia oggi è turpemente abbigliata come una vecchia cortigiana, pronta a vendersi allo straniero. Che triste declino.",cortigiana,1,0
14026,"Vogliamo parlare della Stampa italiana, sempre servile, inchinata, adulatoria e cortigiana ...\nNessuno si è permesso di poter lontanamente prevedere una notizia del genere.\nIl ""Giornalismo"" sportivo italiano è definitivamente scomparso",cortigiana,0,0
14027,"@CarloCalenda Questa lettera messaggio si autodistruggera fra 4 3 2 1 bang! LE cazzate fanno sto rumore,Calenda te lo sei inventato, nessuno t scrive xke sei solo l ennesima cortigiana di Silvio. Con tutti i deputati.Ha 8miliardi di euro e vi fa scopare tutti nelle sue residenze",cortigiana,1,0
14028,"#intervisteimpossibili\nEsther Lachmann\nLa Païva\nDonna misteriosa dotata di una personalità magnetica.\nAssetata di denaro si sposa 3 volte,\ncambiando 4 religioni e città.\nHa avuto diversi amanti ed è stata la più famosa cortigiana del XIX secolo\n\nLEGGI SU:\nhttps://t.co/L2uMKGBegy https://t.co/7IFS6Xcrrq",cortigiana,0,0
14029,@signori_massimo @madforfree Mah... la Ronzulli per la sua ignoranza e le sue  esperienze di cortigiana  alla corte berlusconiana nn è paragonabile alla Arden... La Arden è una stronza intelligente! Lei  ronzatrice di corte è  una stronza ignorante!!,cortigiana,0,0
14030,Vittimella tutto solo per la cortigiana di oriana luca onestini mestierante orco di tavassi fate vsnire da vomitare #gfvip,cortigiana,1,0
14031,@InesGiochi Io non supporto Antonella ma questa ignorante cortigiana alcolizzata è ripugnante\nQueste intensi show fatti solo spalleggiata dal suo pappone ratto\n@alfosignorini 😉chi scrive questi miseri e mediocri copioni? la sua impronta è unica🤫\n#gfvip7 #GFvip #fuorioriana\n#fuorionestini,cortigiana,1,1
14032,"@jamfive_ @EhmYana Cortesemente, “cortigiana di Putin” dillo alla fregna d chi te muort",cortigiana,0,0
14033,"troia, puttana, zoccola, baldracca ,battona ,bagascia, mignotta, prostituta lucciola , malafemmina , donna dai facili costumi, meretrice , cagna ,sgualdrina,scrofa, squillo, cortigiana,mercenaria",cortigiana,1,1
14034,"@sottonella5 troia, zoccola, puttana, baldracca, donna dai facili costumi, battona, donna con le gambe aperte h24, vacca, maiala, donna di strada, prostituta, donnaccia, donnina allegra, cagna, cortigiana, mignotta, bagascia, buona donna, meretrice, sgualdrina, ragazza squillo, malafemmina",cortigiana,1,1
14035,"Ripensandoci, avrei potuto fare la ""Cortigiana onesta""",cortigiana,0,0
14036,"@arielge8 Infatti ho criticato il linguaggio, però se le donne che si sentono emancipate e lavorano poi vogliono pagata ogni sera la cena meglio andare con una cortigiana",cortigiana,1,1
14037,"Sono svenuto dall'emozione, scusatemi ma ora devo andare a prendere nella mia cassaforte super segreta i nastri de La Cortigiana.\n\nCanale5, una rete felice https://t.co/TGKQwhTrZ6",cortigiana,0,0
14038,"@SimoPillon per ""propaganda gender"" intendi i tuoi desideri inconfessabili che trasferisci su altri e sui quali fondi il tuo personaggino da cortigiana?",cortigiana,1,1
14039,@MarcoRizzoPC @sntfrc Lo intervista pure il promo Vespa 🐝 e lo annuncia con una fregola cortigiana che va oltre ogni decenza.,cortigiana,0,0
14040,@ygwhitettisba @RealZenoCosini @Saintro_piez E poi ti regalano una cortigiana per ogni tifoso dell’Inter… fanta mercato?,cortigiana,0,0
14041,@VadymVietrov Trovo più parlante la sua maschera da cortigiana d'alto bordo. https://t.co/9Y302lEFRE,cortigiana,0,0
14042,"@Edda_luciano69 È un po' un mistero, Fornarina perché figlia di un Fornaio. Che fosse una cortigiana può darsi.",cortigiana,0,0
14043,"@Seghinho3 Come si dice nel gergo classico, mi sego, siccome non ho ancora trovato una cortigiana in grado di soddisfarmi",cortigiana,0,0
14044,"#intervisteimpossibili\nAngela Greca\nLa Cortigiana nella Roma dei Papi\nProveniva da Lanciano, da dove\nera stata ""rubata"" durante una fiera\nper spingerla sulla via della\nprostituzione nella città dei papi\n\nLEGGI SU:\nhttps://t.co/UqgPt4L4Yu\n\n#giallo #MUSE \n#cortigiane  #vintage https://t.co/ACMVlBABuN",cortigiana,0,0
14045,appena danno a bebè il ruolo di cortigiana io ve lo giuro non so come reagisco 💀,cortigiana,0,0
14046,Oriana più che una Reina me ricorda na cortigiana #gfvip #donnalisi,cortigiana,1,1
14047,#GIALLOPASSIONE\nLa Laura di Giorgione\nSposa o cortigiana?\nChi è quella donna dallo sguardo\nimpenetrabile? La Laura amata dal\nPetrarca? La ninfa Dafne amata da\nApollo? \n\nLEGGI L'ARTICOLO SU\nhttps://t.co/FYZh2L0ksl\n\n#PASSIONE #amanti #modelle \n#arte \n #MISTERI #storia #pittura https://t.co/vLGFfHPiNN,cortigiana,0,0
14048,@GiovaQuez Ma quando la mandano in rottamazione questa cortigiana di Silvio ? Sono veci …,cortigiana,0,0
14049,"@dobledouble le cose che hanno fatto incazzare dana non sono le parole di niki che non ha detto niente di che, ma il fatto che oriana sia andata a svegliarla, secondo che se gli occhiali erano di luca preferiva glieli chiedesse lui e non la cortigiana con la quale non parla.. #gfvip",cortigiana,1,0
14050,fake va a cagare!! niki ha solo detto che spesso ori li indossa..il problema è che la cortigiana l'ha svegliata per questo... CAZZO C'ENTRA NIKITA... perchè deve parlare di gravità di cose dette da niki CON TUTTA LA CASA #gfvip,cortigiana,1,0
15001,"@StanPedr0 Assolutamente d’accordo Micol, NON si scappa dalla PROPRIA NATURA! La vs NATURA… esser così viscide ed infime.\nMicol il suo viso angelico cozza con la sua anima nera.\nOri, sa che non può fare altro se nn mostrare il suo corpo,e lo fa h24!\nPENA x VOI.\n#nikiters #denzzzers #fiorde",cozza,0,0
15002,Niente Oriana è attaccata come na cozza a Daniele non lo molla neanche nei giochi. Non gli fa avvicinare nessun’altra e le loro amiche che la spalleggiano. Mamma mia che poveraccia sta messa malissimo 😂😂😂 #denzzzers #gfvip https://t.co/EpZRnCd0nM,cozza,1,0
15003,@MaynardBrownRih E ha fatto bene pareva na cozza,cozza,1,1
15004,Sta cozza come si è attaccata #oriele,cozza,1,0
15005,Forse “Sarai tarantina” era un modo carino per non darle della cozza…\n #cepostaperte https://t.co/vQUUW9YPlU,cozza,1,0
15006,Nel senso di una cozza tarantina?\n#cepostaperte,cozza,0,0
15007,Persino ratto parrucchiere applaude. Invece Cozza blu era di GHIACCIO #oriele https://t.co/8swpDhIgZi,cozza,0,0
15008,Daniele stasera è una cozza.\n#oriele https://t.co/PutjXnoqQy,cozza,1,0
15009,Io l'ho visto che prima Bebè ci è rimasta male perché Sarah difendeva Antonella... Lo sapevo che lei e cozza blu in questi giorni sono riuscite ad allontanarla da Bebè perché lei sta un pò di più con le OMG e con Daniele #oriele,cozza,0,0
15010,@paolo_caciolli Non cozza  zoccola.,cozza,0,1
15011,@sonolaros Ma questa è peggio di una cozza.,cozza,1,0
15012,Oriana cozza!\n\n#oriana #GFvip https://t.co/NOeevwb4OG,cozza,1,0
15013,"Abbiamo di nuovo Daniele versione cozza stasera, fa morire che l'hanno cacciato tutte dalla stanza 🤣 #oriele",cozza,1,0
15014,"SCOLLATI O TI SPACCO LA FACCIA SPECIE DI COZZA DI MERDA, ATTACCATI AD ALTRO NON A LUI CIAO",cozza,1,1
15015,Lui che ritorna in modalità cozza adoro tanto #oriele,cozza,1,0
15016,"DANIELE MODALITÀ COZZA, AMO MOLTISSIMO AHAHHAHAH #oriele",cozza,1,0
15017,La versione Daniele cozza con Oriana è la mia versione preferita e spero duri per sempre #oriele,cozza,1,0
15018,Carino oggi lui cozza 😭#oriele,cozza,1,0
15019,"@oct2610 ma che vuoi piu' dire a questa patetica cozza venuta male,neanche nuda fa effetto x quanto  è storta e secca,sembra la befana,non se po guardà,è penosa",cozza,1,1
15020,🤡🤬 una cozza🤮 #Gfvip #nikiters https://t.co/41cid1qcdj,cozza,1,1
15021,@SalvatoreCordu2 @flavialins25 Porcellina io sono pronto quando vuoi ti apro come una cozza a pelle mmmmm🤤🤤🤤mi piacerebbe sentirti in dm 🔥🔥🔥,cozza,0,1
15022,"@danicla85 Appena la cozza della Murgia è al televoto deve tornare a casa con percentuali bulgare, ma poi #Oriana come fa a fidarsi ancora di lei?🤷‍♀️#GFvip #Oriele @GiuliaSalemi93 @alfosignorini",cozza,1,1
15023,@HungryMarcio No José fallo aprire in due come una cozza che po esse che lo leva,cozza,0,0
15024,"E comunque… dal discorso che ha fatto prima Daniele con la cozza Oriana sopra di lui, devo dire che sono sempre più convinta del fatto che a lui piaccia solo fisicamente. Non lo vedo preso e nemmeno si fa prendere in giro, anzi, è lui a percularla\n\n#gfvip #denzzzers #nikiters",cozza,1,0
15025,oriana super cozza non me lo aspettavo #gfvip #oriele #orianistas #donnalisi #gintonic #incorvassi #nikiters https://t.co/iTeOvODlEX,cozza,1,0
15026,oriana super cozza non me lo aspettavo \n#gfvip,cozza,1,0
15027,@danicla85 Asfaltata la cozza che non si stacca da Daniele,cozza,1,1
15028,Bella questa Oriana stile cozza dietro al culo di Daniele 24h 🥱 #gfvip https://t.co/2VaeFNggH5,cozza,1,0
15029,"@_vivx_ Io non vedo l’ora entri anche l’ex di Daniele (deve entrare vero?) \nOriana deve svegliarsi, passerà per cozza",cozza,1,0
15030,"@sonoingenua_ Daniele era una cozza con loro,,,,",cozza,1,0
15031,"@serperuta Cn gli incorvassi è ok ma cn noi oriele no, a ori le dice ke Daniele ci prova cn lei ad esempio, oppure si avvicina a cozza,quando ori e dani Sn litigati, oppure dice ad Oriana ancora di Luca ke stanno bene insieme x allontanarla, si capisce ke nn sia proprio limpidissimo cn lei",cozza,1,0
15032,"Che cozza, questa. È imbarazzante... Grazie a Dio al mondo ci sono anche donne con un cervello, oltre a quelle con solo le tette. #gfvip #nikiters #denzzzers #GFvip",cozza,1,1
15033,@Affoga @AndreaOrlandosp Ma puoi dire quello che vuoi ..il 41 bis cozza cona costituzione..poi la puoi pensare come vuoi,cozza,1,0
15034,"#Donnalisi comunque povero Edo ,non può dormire neanche tranquillamente🤣 Anto versione cozza🤣",cozza,1,0
15035,"migol è una cozza ,,,,,,,,,,,,,,,",cozza,1,1
15036,"Lo dico? Lo dico: è lui che le fa credere più di quello che c'è.\nLo sa cosa pensa cozza blu perché gliel'ha detto Luca e anche Bebè però continua sempre ad accarezzarla e a darle falsa speranze. Se poi c'è altro sotto, peggio mi sento #oriele https://t.co/DbMYPqQGc5",cozza,0,0
15037,"@liliaragnar Il lavaggio delle cozze si effettua, a richiesta, in Grecia. Se rinasco, spero di essere cozza viaggerò di più.",cozza,0,0
15038,Sta cozza non vedeva l’ora 🧚 #oriele,cozza,1,0
15039,"@radiosilvana @PaolaPC116 @clamar65 Vuoi la verità? Sei solo come un cane e sinceramente mi dispiace, ma non puoi attaccarti a me come una cozza solo perché ti senti solo. \nOooooh, finalmente l'ho detto. \nLa verità fa male.",cozza,0,0
15040,"@andrea5788 @ing_michele Tesi che cozza nettamente con le scelte che tendenzialmente fa Mourinho, che ha sempre schierato i giocatori più pronti. Thairovic, come Felix prima, vengono schierati solo come gesto di protesta verso la dirigenza, e per dimostrare che ha ragione riguardo la rosa corta.",cozza,0,0
15041,"@therealsharol Non dimentichiamoci che gli autori spingono tanto e ci sono le prove. lei cmq non lo mollerà più. Ma poi non vedo che lei è una cozza attaccata in poche parole. spero che quando arrivi martina si stacchi oriana ma ne dubito, comincerà a parlare male facendo la vittima abbandonata",cozza,1,0
15042,Una cozza attaccata agli scogli in questo caso attaccata in un altro posto…😂😂. Poi dicono che è sempre Daniele quello pesante. 🤡😂 #gfvip #denzzzers https://t.co/jG6MNhxwoU,cozza,1,1
15043,@AbdulahadHanan si una cozza…! lo stavo per scrivere 😂😂 a quanto vedo la pensiamo tutti uguale.,cozza,1,0
15044,@pashqual @afiresign_ Chi è attaccata come una cozza mentre lui le dice basta di lasciarlo???,cozza,1,0
15045,Mannaggia alla cozza 😭😭 https://t.co/GmDy6VNpQq,cozza,0,0
15046,@afiresign_ Sembra una in cerca del pisello.. si attacca come una cozza…. Un po’ di dignità nn le guasterebbe. Si dovrebbe fare desiderare ….,cozza,1,1
15047,"@pameladiverona Una volta a Roma  per definire persone così, si diceva  : è  proprio na cozza!!🤣🤣",cozza,1,1
15048,@Flydown01377531 Vabbè ma lui è amico di Antonella? Quello che dice lui cozza completamente con quello che dice Antonella ogni volta che parla dell'ex anche quando è arrabbiata,cozza,0,0
15049,Gli oriele non possono farci il favore di dire a qualche cozza a caso che è ridicola anche da parte nostra? \nChiedo per un'amica \n#Gintonic https://t.co/Eu6OJoeaYc,cozza,1,1
15050,@michelle_ginino Madonna mia che cozza questa!!,cozza,1,1
22100,"#elettradeianna una femminista , donna straordinaria sempre impegnata con passione e competenza nelle battaglie politiche ci mancherà https://t.co/3W3GxlGkq5",femminista,0,0
22101,"Wow erica la più grande femminista della nostra generazione, applausi👏🏻👏🏻👏🏻 https://t.co/xUlyPdfl9q",femminista,0,0
22102,finalmente qualcuno che smerda la fake femminista https://t.co/h02v3tAQan,femminista,1,1
22103,"@annachiara_dm E sei sicura che alimentare ed esaltare questo tipo di scelta, ergendola a modello di emancipazione femminile, sia il modo corretto per promuovere l’ideologia femminista? Secondo me sono più le controindicazioni che i vantaggi",femminista,0,0
22104,"@hyunlixbabies esprimete. Ma cadete perennemente in contraddizione con voi stesse, non ottenendo nulla e incattivendovi pure chi sta sulla vostra stessa barca (prima di beccarmi accuse di mansplaining: sono un uomo che ha vissuto da donna per tanto tempo e un militante femminista)",femminista,0,0
22105,"no vabbè questo mega drama contro la fake femminista, io voglio essere nutrita, anita parla con me❤️",femminista,1,1
22106,"@wwgxia @giorgiasdrafts essere d’accordo con il discorso che le ragazze di un fandom, ammesso che siano tutte eterosessuali, lo sostengono solo perché è bello è sicuramente un discorso da femminista!!",femminista,0,0
22107,@xo_a0 @giorgiasdrafts cose che una femminista direbbe sicuramente!!!,femminista,1,0
22108,@TwittGiorgio Questa è progressista e femminista ! Perché la difendi Giorgio ?,femminista,1,1
22109,@lillog71 Non sono femminista ma è il mio stesso pensiero. Mai desiderato figli🤷‍♀️ e secondo me è l’unica e sola ragione per la quale li si dovrebbe mettere al mondo.,femminista,0,0
